std_code,mod_forum_course_module_viewed,user_profile_viewed,mod_forum_course_module_viewed,discussion_viewed,event_course_viewed,assessable_uploaded,feedback_course_module_viewed,feedback_response_submitted,feedback_response_submitted,post_created,gender,final_grades
6122,12,16,36,28,8,1,1,6,Male,C+
6243,1,30,47,58,10,9,7,10,Male,C+
6000,0,1,5,55,2,19,9,2,Male,B
6242,10,18,29,36,8,6,4,6,Male,A+
6121,5,15,26,63,4,8,8,4,Female,B+
6124,4,15,35,44,8,11,8,8,Male,C+
6245,0,15,44,60,9,12,8,9,Male,B-
6003,0,5,20,43,5,10,5,5,Male,B
6002,6,34,97,95,11,7,7,11,Male,A-
6244,10,56,81,95,3,6,5,3,Male,B-
6123,1,62,87,118,7,8,1,7,Female,B-
6126,0,3,9,15,4,3,1,4,Male,B
6247,0,0,2,23,0,7,4,0,Male,B+
6005,12,36,90,90,18,18,8,17,Male,B+
6004,3,21,36,59,10,6,4,9,Male,B-
6125,2,38,135,121,26,27,13,20,Male,C+
6246,18,82,111,157,12,6,4,8,Male,A-
6117,3,28,79,65,6,22,8,6,Female,B-
6238,7,19,35,63,1,8,7,1,Male,B
6237,5,55,92,119,15,11,5,14,Male,C
6116,12,74,89,115,12,4,2,11,Male,A
6119,2,40,112,99,8,11,7,8,Female,A
6239,2,14,11,49,0,7,6,0,Male,A-
6118,2,13,18,41,1,5,3,1,Male,C+
6131,1,8,20,33,3,6,3,3,Female,C+
6252,1,13,19,35,6,5,5,6,Male,B
6010,10,40,82,110,21,8,5,12,Female,B+
6251,0,13,48,34,11,7,7,11,Male,B
6130,14,13,34,61,7,5,5,7,Female,B
6133,0,21,45,47,9,5,4,4,Male,A
6012,2,8,16,39,3,4,4,3,Male,B-
6254,12,46,76,80,9,14,8,6,Male,C+
6132,0,21,41,75,7,8,8,7,Male,B-
6011,3,18,26,55,5,16,8,5,Female,B-
6253,4,12,25,35,3,5,4,3,Male,B
6256,2,9,9,21,2,5,4,2,Male,B-
6135,2,9,39,42,8,20,10,7,Male,B
6014,1,10,14,33,1,7,3,1,Male,B
6134,0,3,36,11,1,3,3,1,Male,B
6255,0,29,33,75,2,10,7,2,Male,B
6137,7,29,39,61,8,9,7,8,Male,B+
6016,2,22,11,38,3,13,8,3,Male,B-
6258,1,3,23,39,5,7,6,5,Male,B
6257,2,11,22,40,8,12,6,8,Male,B
6015,0,2,4,19,0,3,2,0,Female,C-
6136,5,31,74,46,18,8,6,13,Male,B+
6250,1,10,12,33,2,12,3,2,Male,B+
6249,1,5,6,26,1,8,6,1,Male,B-
6128,1,13,36,41,7,6,2,7,Female,B-
6007,6,20,38,71,12,8,7,11,Male,B+
6006,1,4,29,31,7,6,5,7,Female,C+
6248,5,1,20,28,4,8,7,4,Male,B
6127,2,21,106,84,10,7,6,8,Female,B+
6009,13,2,2,31,2,9,8,1,Male,C+
6008,13,10,22,67,5,28,13,4,Male,C
6129,3,14,40,64,8,18,7,8,Male,B
6021,8,2,11,48,6,14,8,6,Female,C+
6384,6,19,11,50,4,10,8,4,Male,A-
6142,5,54,51,114,10,33,13,6,Female,B-
6263,1,6,15,68,3,5,5,3,Male,B
6141,5,20,31,47,7,3,3,6,Male,A-
6020,1,10,36,40,4,4,2,4,Female,B+
6262,2,20,15,106,2,24,13,2,Male,B-
6023,5,4,9,26,2,4,4,2,Male,B-
6144,3,18,25,33,11,8,7,9,Male,B-
6265,4,2,7,19,2,6,6,2,Male,C+
6022,1,12,19,38,4,8,7,4,Female,B+
6143,13,42,109,66,10,10,7,7,Male,A
6264,1,13,53,50,10,8,5,10,Male,B-
6025,11,42,117,92,9,7,5,9,Male,B
6267,3,2,14,26,2,4,4,2,Male,B-
6146,1,14,34,54,9,10,8,8,Female,B
6266,3,2,10,18,2,6,6,2,Male,B
6024,0,1,6,28,1,8,6,1,Male,C+
6145,3,10,89,57,19,10,6,18,Male,B-
6269,1,5,48,22,8,3,3,8,Male,B-
6027,1,8,52,34,9,11,4,9,Female,B-
6148,1,4,13,56,3,13,4,3,Male,B
6268,0,12,20,59,2,16,9,2,Male,B-
6026,9,21,23,53,4,8,6,4,Male,B
6140,0,7,28,30,6,13,8,6,Male,B-
6261,6,7,4,29,0,1,0,0,Male,C+
6260,11,22,39,33,13,5,5,10,Male,C
6018,0,17,39,57,13,10,8,13,Male,B-
6139,5,13,26,56,2,6,6,2,Male,B
6138,5,26,74,54,9,8,8,8,Male,A
6017,1,10,13,50,7,12,7,7,Male,B-
6259,4,11,22,42,5,6,5,5,Male,C+
6019,1,13,17,34,3,9,0,3,Male,C+
6153,5,14,49,37,11,6,5,8,Female,B-
6032,29,17,24,74,5,10,7,4,Male,B
6274,1,14,40,36,5,6,6,4,Male,A-
6031,3,25,13,31,2,7,5,1,Male,B
6273,1,6,29,57,9,14,10,9,Female,B
6152,1,6,18,36,2,7,7,2,Male,C+
6276,1,1,26,34,1,6,4,1,Female,B+
6034,7,19,46,62,7,13,8,7,Male,B
6155,2,16,29,61,4,6,6,4,Male,B
6275,1,8,13,31,7,5,4,7,Female,B
6033,7,46,77,110,15,9,7,12,Male,A
6154,2,29,46,58,6,5,4,6,Male,B
6278,1,15,18,47,4,7,6,4,Female,B-
6157,3,17,23,78,1,10,7,1,Male,C-
6036,0,2,5,40,1,9,7,1,Male,B
6156,8,31,38,73,9,15,8,9,Male,B-
6277,3,27,37,45,4,2,2,4,Male,A
6159,6,19,27,26,8,8,8,6,Male,B-
6038,1,17,39,45,8,11,8,8,Male,B+
6037,12,38,75,56,14,8,4,13,Male,A+
6279,11,38,39,85,6,13,6,6,Male,B+
6158,4,22,23,57,1,8,6,1,Male,C
6270,1,14,18,24,9,0,0,8,Male,C+
6272,7,12,21,36,1,10,5,1,Male,C+
6030,9,54,67,81,9,8,8,7,Male,A-
6151,3,25,36,84,10,19,0,10,Male,B
6271,1,17,26,61,4,17,9,4,Male,B
6150,0,0,1,32,1,9,5,1,Female,B-
6029,2,11,11,18,6,3,3,6,Female,B-
6149,6,21,16,40,3,7,6,3,Male,B-
6028,3,34,66,126,7,26,10,7,Female,B+
6043,2,21,36,41,8,8,7,6,Male,B-
6164,0,14,9,66,3,28,8,3,Male,C
6285,3,7,87,61,5,14,9,4,Male,C+
6042,3,6,4,24,0,7,7,0,Male,C+
6284,4,31,29,66,5,7,5,5,Male,B-
6163,6,34,69,57,6,8,6,5,Male,A-
6045,11,15,17,30,4,1,1,4,Male,B
6287,1,36,51,71,8,4,4,7,Male,C+
6166,0,1,22,41,5,9,8,5,Female,B
6165,4,14,9,58,4,9,7,4,Female,C+
6044,0,1,26,50,1,10,7,1,Male,C+
6286,8,38,61,97,10,18,12,10,Male,B
6047,2,5,12,20,1,7,7,1,Male,A
6289,0,2,3,37,1,8,7,1,Male,B-
6168,3,12,25,45,8,20,3,6,Male,B
6288,1,2,6,16,1,3,3,1,Male,B-
6167,13,15,43,43,12,10,9,12,Male,B+
6046,1,28,46,54,8,4,3,6,Male,B+
6049,7,11,20,35,3,12,8,2,Male,A+
6048,2,15,7,41,3,13,6,2,Male,B-
6169,6,14,37,36,9,7,5,8,Male,B-
6281,1,5,37,43,6,6,4,6,Female,B-
6160,1,9,12,43,5,6,6,4,Male,B+
6280,2,8,19,26,0,5,5,0,Male,B
6041,2,1,6,41,2,9,3,2,Male,C+
6162,1,20,28,75,2,10,8,2,Male,B
6283,9,39,31,81,4,7,4,4,Male,C+
6161,6,11,12,36,3,17,5,1,Male,B+
6040,1,12,30,44,9,8,7,9,Female,B
6282,0,9,45,40,11,4,4,11,Female,B
6039,3,18,25,33,7,28,7,5,Male,B
6054,0,3,7,34,2,11,9,2,Female,B-
6175,3,22,27,65,4,13,7,2,Male,B
6296,1,1,9,30,1,4,2,1,Male,C+
6295,32,11,40,25,5,6,6,5,Male,B
6174,13,37,77,59,11,7,7,10,Male,A+
6177,0,7,27,37,9,12,6,8,Male,B
6298,0,1,7,15,1,5,5,1,Male,C
6056,0,2,8,19,2,6,6,2,Male,C
6055,23,58,68,77,8,7,7,8,Male,B+
6297,19,38,71,60,6,7,1,4,Male,A-
6176,1,16,38,37,4,6,5,4,Female,B
6058,0,8,14,30,3,8,6,3,Female,B-
6179,6,36,59,53,5,7,4,5,Male,B-
6057,3,26,21,62,1,20,8,1,Male,B
6059,2,4,9,28,1,9,8,1,Male,C+
6290,1,31,43,79,3,6,3,3,Male,B-
6292,1,11,13,31,1,5,4,1,Male,C
6171,4,8,13,46,3,12,8,3,Male,A-
6050,0,5,10,39,3,6,4,3,Male,C
6291,0,5,16,27,1,9,7,1,Male,B
6170,6,10,22,46,3,13,8,3,Male,A-
6173,7,26,44,42,3,5,3,3,Male,B
6294,15,26,129,69,13,15,0,11,Male,C+
6052,2,30,53,62,10,14,9,10,Male,B+
6293,5,26,21,56,5,9,8,3,Male,B-
6051,2,3,18,30,8,9,5,8,Male,B
6172,5,31,46,67,3,6,4,3,Female,B-
6186,0,2,1,25,0,10,5,0,Male,C+
6065,2,3,6,41,1,5,5,1,Female,B
6064,0,6,9,34,2,12,8,2,Male,B
6185,0,8,10,43,1,8,8,1,Male,B-
6067,18,5,57,24,10,5,5,10,Male,B-
6188,4,39,48,49,9,12,7,9,Male,C+
6066,11,10,25,33,6,1,1,6,Male,B-
6187,5,13,13,44,0,4,3,0,Female,C+
6069,2,30,61,80,16,5,4,14,Male,B+
6068,2,12,17,60,4,8,8,4,Male,B+
6189,6,21,26,71,3,8,7,3,Male,B-
6180,0,5,11,32,2,9,8,2,Male,B-
6061,3,35,42,76,3,11,3,3,Female,A-
6182,6,23,56,57,8,7,6,7,Male,B+
6181,2,3,18,42,6,16,8,6,Male,B-
6060,20,31,80,90,13,9,7,11,Male,B
6063,2,10,40,45,11,9,8,10,Female,B+
6184,6,25,36,55,4,9,6,4,Female,A-
6062,6,65,80,52,11,5,3,8,Male,B
6183,20,46,70,98,8,10,7,7,Male,B+
6197,2,21,19,41,4,10,8,4,Male,B-
6076,8,18,42,53,7,6,5,7,Female,A-
6196,0,6,6,26,4,5,5,4,Female,B
6075,4,4,12,38,4,12,7,4,Male,B
6199,2,20,48,59,11,16,8,11,Male,B
6078,48,71,205,111,5,5,4,4,Male,A-
6198,0,0,6,23,4,7,7,4,Female,C+
6077,3,18,29,48,5,16,13,4,Male,B-
6079,10,19,41,25,6,1,1,5,Male,B+
6070,4,14,61,59,2,11,7,2,Male,A-
6191,1,12,27,53,3,8,7,3,Female,C+
6190,6,16,51,57,4,10,8,4,Male,B-
6193,21,3,3,36,0,14,7,0,Female,C+
6071,3,11,34,51,8,9,8,8,Male,B-
6192,10,81,166,74,34,10,7,29,Male,A+
6074,2,13,23,28,3,9,8,3,Male,B+
6195,1,3,10,32,1,9,5,1,Male,B+
6073,0,2,7,11,1,7,2,1,Male,B-
6194,14,36,70,87,5,14,8,2,Male,A
6087,4,42,60,49,5,4,4,5,Male,B+
6086,44,26,136,36,24,9,1,17,Male,B+
6089,1,48,38,87,5,4,3,4,Female,B+
6088,7,1,8,21,6,8,6,6,Male,C
6081,1,22,62,54,10,20,10,10,Male,B+
6080,1,27,41,81,5,2,1,5,Male,B
6083,10,25,35,88,5,7,3,5,Male,C+
6082,3,19,39,49,10,15,12,10,Male,B+
6085,4,30,51,40,7,16,6,7,Male,B
6084,5,13,36,16,12,1,1,11,Male,A-
6098,14,25,23,48,5,3,2,2,Male,B
6097,3,41,91,58,8,2,2,8,Female,B+
6099,2,25,48,54,8,3,3,6,Female,A
6090,6,14,34,63,7,35,13,7,Male,B
6094,5,12,22,32,6,6,5,5,Male,B
6093,4,27,37,69,4,8,7,4,Female,B+
6096,3,8,24,27,1,1,1,1,Female,B+
6095,0,19,35,34,6,5,3,5,Female,B
5928,8,24,87,65,7,14,7,7,Male,A-
5929,12,24,45,30,8,5,4,8,Male,A
